ordo_id	ordo_name	omim_id	orphanet_link
85188	Metaphyseal dysplasia, Braun-Tinschert type	605946	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85188
85192	Calvarial doughnut lesions-bone fragility syndrome	126550	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85192
85195	Familial expansile osteolysis	174810	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85195
85194	Spondylo-ocular syndrome	605822	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85194
85199	Craniosynostosis-anal anomalies-porokeratosis syndrome	603116	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85199
85201	Genitopatellar syndrome	606170	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85201
85203	Acropectoral syndrome	605967	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85203
85202	Keutel syndrome	245150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85202
85273	X-linked intellectual disability, Abidi type	300262	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85273
85212	Fetal Gaucher disease	608013	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85212
85274	Syndromic X-linked intellectual disability 7	300218	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85274
85275	Microphthalmia-ankyloblepharon-intellectual disability syndrome	301590	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85275
85276	X-linked intellectual disability, Armfield type	300261	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85276
85277	X-linked intellectual disability, Cantagrel type	300912	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85277
85278	Christianson syndrome	300243	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85278
85279	Syndromic X-linked intellectual disability due to JARID1C mutation	300534	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85279
85280	X-linked intellectual disability-cubitus valgus-dysmorphism syndrome	300471	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85280
85281	MECP2 duplication syndrome	300260	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85281
85282	MEHMO syndrome	300148	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85282
85283	X-linked intellectual disability, Miles-Carpenter type	314580	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85283
85285	X-linked intellectual disability, Schimke type	312840	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85285
85286	X-linked intellectual disability, Shashi type	300238	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85286
85287	X-linked intellectual disability, Siderius type	300263	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85287
85288	X-linked intellectual disability, Stocco Dos Santos type	300434	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85288
85289	X-linked intellectual disability, Vitale type	300360	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85289
85293	X-linked intellectual disability, Cabezas type	300354	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85293
85292	X-linked spinocerebellar ataxia type 4	301840	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85292
85291	X-linked intellectual disability, Wittwer type	300421	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85291
85290	X-linked intellectual disability, Wilson type	309545	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85290
85297	X-linked spinocerebellar ataxia type 3	301790	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85297
85294	X-linked epilepsy-learning disabilities-behavior disorders syndrome	300491	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85294
85321	Deafness-intellectual disability syndrome, Martin-Probst type	300519	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85321
85324	X-linked intellectual disability, Shrimpton type	300709	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85324
85328	X-linked intellectual disability, Turner type	309590	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85328
85328	X-linked intellectual disability, Turner type	300706	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85328
85332	X-linked intellectual disability-retinitis pigmentosa syndrome	300578	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85332
85414	Systemic-onset juvenile idiopathic arthritis	604302	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85414
85442	Short stature-pituitary and cerebellar defects-small sella turcica syndrome	262700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85442
85453	X-linked reticulate pigmentary disorder	301220	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85453
86788	X-linked severe congenital neutropenia	300299	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86788
86309	DPAGT1-CDG	608093	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86309
85448	AGel amyloidosis	105120	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85448
85447	ATTRV30M amyloidosis	105210	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85447
85450	Hereditary amyloidosis with primary renal involvement	105200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85450
86812	POMT1-related  limb-girdle muscular dystrophy R11	609308	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86812
86813	Helicoid peripapillary chorioretinal degeneration	108985	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86813
86814	Benign adult familial myoclonic epilepsy	601068	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86814
86815	Aplasia of lacrimal and salivary glands	180920	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86815
86789	Patella aplasia/hypoplasia	168860	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86789
86820	Familial avascular necrosis of femoral head	608805	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86820
86820	Familial avascular necrosis of femoral head	617383	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86820
86822	Lissencephaly type 3-metacarpal bone dysplasia syndrome	601160	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86822
86816	Congenital analbuminemia	616000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86816
86817	Hemolytic anemia due to adenylate kinase deficiency	612631	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86817
86818	Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome	300194	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86818
86819	Atrichia with papular lesions	209500	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86819
86841	Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality	153550	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86841
86834	Juvenile myelomonocytic leukemia	607785	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86834
86884	Subcutaneous panniculitis-like T-cell lymphoma	618398	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=86884
79502	Punctate palmoplantar keratoderma type 2	175860	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=79502
79503	Ichthyosis hystrix of Curth-Macklin	146590	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=79503
79504	Ichthyosis hystrix gravior	146600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=79504
79506	Cholesterol-ester transfer protein deficiency	143470	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=79506
79507	Hypotonia-failure to thrive-microcephaly syndrome	614037	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=79507
79495	X-linked congenital generalized hypertrichosis	307150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=79495
79499	Autosomal dominant deafness-onychodystrophy syndrome	124480	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=79499
79500	DOORS syndrome	220500	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=79500
83330	Proximal spinal muscular atrophy type 1	253300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83330
83419	Proximal spinal muscular atrophy type 3	253400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83419
83420	Proximal spinal muscular atrophy type 4	271150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83420
83418	Proximal spinal muscular atrophy type 2	253550	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83418
83472	CAMOS syndrome	606937	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83472
83471	Thymic aplasia	242700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83471
83463	Microtia	600674	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83463
83461	Congenital primary aphakia	610256	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83461
83454	Glomuvenous malformation	138000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83454
83620	Enteric anendocrinosis	610370	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83620
83617	Agammaglobulinemia-microcephaly-craniosynostosis-severe dermatitis syndrome	610483	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83617
84090	Fibronectin glomerulopathy	137950	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=84090
84064	Syndromic diarrhea	222470	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=84064
513436	Autosomal recessive spastic paraplegia type 78	617225	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=513436
83639	Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency	610293	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83639
83629	Leukoencephalopathy-spondyloepimetaphyseal dysplasia syndrome	300232	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83629
513456	Intellectual disability-seizures-abnormal gait-facial dysmorphism syndrome	617616	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=513456
83642	Microcytic anemia with liver iron overload	206100	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=83642
85163	Hypomyelination-congenital cataract syndrome	610532	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85163
85164	Camptodactyly-tall stature-scoliosis-hearing loss syndrome	610474	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85164
85146	Neurogenic scapuloperoneal syndrome, Kaeser type	181400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85146
85138	Addison disease	240200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85138
85128	Bothnia retinal dystrophy	607475	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85128
85136	Cystic leukoencephalopathy without megalencephaly	612951	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85136
85110	Familial encephalopathy with neuroserpin inclusion bodies	604218	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85110
85112	Palmoplantar keratoderma-XX sex reversal-predisposition to squamous cell carcinoma syndrome	610644	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85112
84093	Hereditary thermosensitive neuropathy	602107	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=84093
85186	Endosteal sclerosis-cerebellar hypoplasia syndrome	213002	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85186
85184	Craniometadiaphyseal dysplasia, wormian bone type	269300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85184
85182	Diaphyseal medullary stenosis-bone malignancy syndrome	112250	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85182
85179	Infantile osteopetrosis with neuroaxonal dysplasia	259720	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85179
85179	Infantile osteopetrosis with neuroaxonal dysplasia	600329	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85179
85174	Pseudodiastrophic dysplasia	264180	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85174
85173	IMAGe syndrome	614732	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85173
85172	Microcephalic osteodysplastic dysplasia, Saul-Wilson type	618150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85172
85170	Mesomelic dysplasia, Savarirayan type	605274	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85170
85169	Familial digital arthropathy-brachydactyly	606835	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85169
85167	Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome	608940	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85167
85166	Platyspondylic dysplasia, Torrance type	151210	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85166
85165	Severe achondroplasia-developmental delay-acanthosis nigricans syndrome	616482	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=85165
98292	Mastocytosis	154800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=98292
98277	Acute myeloid leukemia with recurrent genetic anomaly	601626	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=98277
97249	Pontocerebellar hypoplasia type 3	608027	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97249
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia	605642	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97290
97286	Carney-Stratakis syndrome	606864	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97286
97297	Bohring-Opitz syndrome	605039	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97297
97340	Hunter-McAlpine craniosynostosis	601379	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97340
97346	ADan amyloidosis	117300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97346
97345	ABri amyloidosis	176500	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97345
97369	Renal tubular dysgenesis of genetic origin	267430	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97369
97548	Right sided atrial isomerism	208530	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97548
97560	Primary membranous glomerulonephritis	614692	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97560
96186	Maternal uniparental disomy of chromosome 20	617352	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=96186
96256	Somatotropic adenoma	102200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=96256
96253	Cushing disease	219090	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=96253
97234	Glycogen storage disease due to phosphoglycerate mutase deficiency	261670	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97234
97238	Rippling muscle disease	606072	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97238
97229	Riboflavin transporter deficiency	211500	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97229
97232	Fingerprint body myopathy	305550	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97232
97685	17q11 microdeletion syndrome	613675	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=97685
95702	Cytomegalic congenital adrenal hypoplasia	300200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=95702
95716	Familial thyroid dyshormonogenesis	274400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=95716
95700	Familial adrenal hypoplasia with absent pituitary luteinizing hormone	202150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=95700
95699	Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency	613571	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=95699
95494	Combined pituitary hormone deficiencies, genetic forms	613038	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=95494
95433	Autosomal recessive spinocerebellar ataxia-blindness-deafness syndrome	271250	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=95433
95434	Autosomal recessive cerebellar ataxia-saccadic intrusion syndrome	607317	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=95434
95232	Lissencephaly due to LIS1 mutation	607432	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=95232
95428	COG8-CDG	611182	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=95428
94095	Spondylocostal dysostosis-anal atresia-genitourinary malformation syndrome	271520	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94095
94122	Cerebellar ataxia, Cayman type	601238	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94122
94124	Spinocerebellar ataxia with axonal neuropathy type 1	607250	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94124
94147	Spinocerebellar ataxia type 7	164500	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94147
94150	Anonychia congenita totalis	206800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94150
94064	Deafness-infertility syndrome	611102	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94064
94068	Spondyloepiphyseal dysplasia congenita	183900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94068
94083	Partington syndrome	309510	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94083
94086	Blue diaper syndrome	211000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94086
94084	Cerebro-oculo-facial-lymphatic syndrome	606155	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94084
94088	Hereditary renal hypouricemia	220150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94088
94090	Pseudohypoparathyroidism type 2	203330	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94090
94089	Pseudohypoparathyroidism type 1B	603233	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=94089
96170	Emanuel syndrome	609029	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=96170
96169	Koolen-De Vries syndrome	610443	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=96169
96167	Recombinant 8 syndrome	179613	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=96167
96148	Distal monosomy 10q	609625	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=96148
96125	Distal monosomy 6p	612582	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=96125
96121	7q11.23 microduplication syndrome	609757	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=96121
96078	16p13.3 microduplication syndrome	613458	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=96078
93474	Scheie syndrome	607016	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=93474
93476	Hurler-Scheie syndrome	607015	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=93476
93473	Hurler syndrome	607014	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=93473
93402	Syndactyly type 1	185900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=93402
93405	Syndactyly type 4	186200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=93405
93404	Syndactyly type 3	186100	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=93404
93406	Syndactyly type 5	186300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=93406
93409	Brachydactyly-syndactyly, Zhao type	610713	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=93409
93360	Spondyloepimetaphyseal dysplasia with multiple dislocations	603546	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=93360
